"","LUAD16T","LUAD18T","LUAD1T","LUAD23T","PDO1","PDO2","PDO4","PDO5","PDO6","PDO23_MDO1_DIAPH","PDO23_MDO1_Liver","PDO23_MDO2_Brain","PDO6_MDO_Brain","PDO23_MDO3_GB"
"NIPAL3",5.34467265260934,4.92966621274693,5.59476039069628,4.96784301991333,5.6122600560584,5.85717895987498,5.64333755783585,5.66508114051709,5.00892919607028,4.69953218351908,4.24537299634904,4.47748641601848,4.58076610688955,4.61820821925727
"LAS1L",5.19503308450593,5.55402646355052,5.51370585189739,5.98945903005449,4.66454515916623,5.04304925724734,5.16864592092705,5.11501775730404,4.78808806858205,5.55285321145881,5.35532333771287,5.57073425007381,4.51359266696608,5.9857072740666
"ENPP4",5.71386781908841,4.60534403048256,4.28894888726157,4.4057485230324,5.52453751153079,5.43044914070615,5.75094257707789,1.5346859409461,4.03171237704321,3.67481570570558,1.40198051754148,1.33330317234312,3.64376007966178,4.10665760672697
"SEMA3F",3.77097346485717,6.21539165643037,4.02215842571101,6.22552800151253,4.38762484580366,5.7581389839011,7.30398865343478,8.42484017509958,8.1555238464388,0,0,3.60461779476193,6.24112559455626,0.0688476967025636
"CFTR",1.13821098975969,3.08972639356873,4.43257312547064,0,3.51123026826396,6.53077158767659,4.58633770752198,1.9889988142841,2.50893249176538,0,0,0,4.78683586735318,0
"ANKIB1",5.12724129112706,4.64487524529424,5.70109138275068,6.35377615796328,5.28978795771792,5.37721021728605,5.80704573105054,5.63186642936606,7.16701204315814,6.65469943834428,6.7078798353498,6.44463254960075,6.82015096273695,5.9587498606076
"CYP51A1",2.77510356973477,1.65710309910173,2.40339370101654,2.31164316202678,4.29201575992278,4.36808897782893,3.29407035790035,4.41784260880441,6.53365823786798,3.69502648282816,3.19564257824575,3.67892765729642,5.89851208611955,2.62787081010944
"KRIT1",4.39903822836599,3.94491289988002,4.33685950271131,4.79203028317072,4.46856986714052,4.60025953290286,4.68320312749089,4.89269560886186,6.2981450832294,4.783725252385,4.26476535042002,4.30903117118864,5.98008747668184,4.23951757902029
"RAD52",2.45523610190313,2.50036229227591,1.91544383727064,2.57877034926428,2.71593022496066,3.05854070484251,2.39805276858768,2.57273376657911,3.59576050795391,3.44749724679141,3.40588130464218,3.79283002015015,3.82784214292004,3.49371195507832
"BAD",6.09635828690403,6.37539922709394,5.60262090333398,4.3486290346558,6.73103650380632,6.08497928379676,5.87423925265619,6.09753146706435,5.16654269415084,4.69284762590208,4.86444515035052,4.34682136126413,4.91925599356343,4.42493085331114
"LAP3",7.43591749140544,6.66039404607202,7.80120980545676,7.90818448177409,5.67424595082238,5.94141469877589,5.4738904367293,5.51441241510912,5.52070582950007,5.27931586209569,5.46333896115406,5.04581358836104,5.35307101926166,5.96214721297038
"CD99",7.83746770888335,8.20602676076569,7.74150024994887,0,6.83815345652038,7.26280012416554,7.23088515703476,7.56407742480359,8.21146202751573,0,0,0,7.71302321881973,0
"HS3ST1",3.23381961552229,5.89065620637163,4.34156420470422,1.08544041384138,4.26205225283292,4.48109647635694,6.33531792509469,3.97870651476751,4.58696844412386,0,0,0,4.75447069737474,0
"AOC1",2.67011970636839,1.56241103406185,2.52419201299601,4.01655993705002,1.05225401228101,0.23912638809339,1.61763856136318,3.45696425955485,4.37454628681447,0.238995363840667,0,2.82357771055568,4.67215757640656,0.0688476967025636
"HECW1",0.566017873131747,1.56241103406185,0,2.56971029401986,0,0.163737218990037,0,0,2.58415965929583,2.93853240855517,2.50366947580846,3.60461779476193,2.11572514835446,2.88812867729431
"MAD1L1",5.55093825421819,5.94621040424555,5.00402254375125,4.25847179136545,6.08695855130368,4.93949619446186,5.24932473806495,4.70924826550097,4.16019155881886,3.29695026078031,3.70743045125393,3.65234663237081,3.95354772801194,3.31393982354895
"LASP1",8.23797640358557,7.91604230215091,8.59720931007062,8.07153710341159,8.20166773771786,8.27246574398928,8.56061703208408,7.11384254698114,7.91265972026507,9.42511055346863,9.20492200837914,8.96970723164853,7.51794976334776,8.62235074705554
"SNX11",4.92154724943808,4.70429287118032,5.26648810625234,4.74652420200438,4.73531605528785,4.32115280132796,4.56615898385014,5.29856730919716,3.80520310822885,4.77108799011289,4.89712191687705,4.18005694975185,3.45972462334624,4.69644360963445
"TMEM176A",6.96983800993042,6.3334501327272,5.20327395804427,6.28278426932758,0.681668837567693,1.39094257431526,0.61717064188862,1.05127512736504,4.94757743376603,0.0841416378076848,0.496370596141038,5.30454084695203,3.8953658007361,1.86371807640902
"M6PR",5.91296680671089,5.09101302434557,5.54055131072863,6.78068346247236,6.22925783412323,6.15964120223141,5.98021800433528,6.00975606730799,6.41813444177667,7.1302273146901,7.4727741163566,6.77541981845593,6.74983533227974,6.69754700830812
"KLHL13",1.66081107471231,1.36614191312529,1.96506860658483,2.51412158957036,1.38440957373311,1.42362776679745,2.8222618527004,3.34430451067176,1.06820869254606,0,0,0,1.92209842147554,0.872581427852167
"CYP26B1",2.01533117839173,3.39463841592236,2.97539891170548,3.29668973644677,0.0937095162488722,0.310770906596785,0.34133913513705,0.801078806035642,1.02566198272734,2.79610518033777,1.15832464476932,1.36638816597523,2.42080958680086,0.709662697260093
"ICA1",5.24462696352287,5.33341829549768,4.65297980348618,3.57543645430312,5.53501615541874,5.46422623955787,5.54159677684206,2.84532872612696,7.72388765131856,2.74532356322384,3.48076170071102,2.97067926765984,8.23263609764152,4.16678547343377
"DBNDD1",3.95354658792173,5.08995255359297,5.07354254536482,4.22712233080596,5.73549632103764,5.68419244207113,5.63173381795895,3.70525200629231,5.36942828547078,6.25949046607258,6.22032072220524,6.15148692870329,5.43022678161193,6.32170818298037
"ALS2",4.17435233783944,3.7705613073495,4.16702278726938,4.74249847111432,4.76410607795411,4.73982779630992,4.73834677726583,4.54052991548676,4.88051898715621,5.98638971401736,5.01403593778964,5.57957857362095,4.98582495140765,5.15206840905624
"CASP10",5.75295064493524,4.57383072867359,5.26648810625234,4.36704989065907,5.92110505950516,5.41427618909646,4.83258624813241,4.47247126974354,3.68731896006159,4.33329028080107,3.06014295890843,3.9967575490667,4.99508892917742,3.51237106370754
"CFLAR",6.8477788088025,6.34638547222503,7.92470595462415,6.69161671752842,7.33504281502487,6.08114280616479,6.35896948226895,7.44755815640211,4.84731124014814,4.93583815490073,5.35532333771287,5.53843808209018,5.5376790545159,4.83630422176407
"TFPI",7.4857499312733,5.95205855410839,7.24941002169516,9.25663285786347,7.94656348856584,6.47045670927565,3.42532761872478,0.867811752296705,5.42163662245921,7.26025315125385,8.13741969050175,6.36808736331229,7.65673340636393,7.16225743515395
"NDUFAF7",3.62879872203206,3.89963350564545,3.8144896359936,4.61618628742468,4.19491422164043,3.8176419072439,3.88234958153053,3.85257353742391,3.10716271523953,4.24922194729719,4.11894760803696,4.39170423115322,3.34847681743243,4.73931563066171
"RBM5",6.01295119987765,6.77930372007668,6.12745622642554,5.99708232758225,6.69223964615584,7.21633418034385,7.20305908622957,6.81727763795487,5.75849600110319,6.16605311653443,5.71105067731838,6.01209682579995,6.06904094945503,5.91267033688977
"MTMR7",0.782951534914173,0.723477059424008,0.672709519361798,1.48297065335817,1.34683805731885,1.35749967815578,1.26387164433913,0.867811752296705,2.16133611045288,0.0841416378076848,0,0.303124637494556,1.81457879374357,0
"SLC7A2",3.29394623668273,5.62602884767439,3.82124226159352,4.55552569090374,1.77229801243983,3.60611287427444,2.00107636029178,0.220303414840357,7.75555663613892,5.98638971401736,2.27796693959112,4.88957990245352,7.63269771649064,4.5774397993262
"ARF5",7.30177837809596,8.04284507685362,7.57219530102277,6.70409084296233,6.92596962918866,6.84014815746553,7.37007825069649,7.77219401987359,6.75165048903748,6.34084318636796,6.22329743729767,5.29383207827315,6.70160798352966,5.491555991609
"SARM1",2.51708528156643,2.24995296427096,2.72478211438884,1.25328049923824,2.97182245525625,2.71997410292405,2.34218878203654,0,1.06820869254606,2.53718373416814,1.25458101193179,2.59143905357136,1.92209842147554,1.90195824120415
"POLDIP2",6.65147397460637,6.41192587623109,7.09846006226465,6.95432592612283,6.84153431074362,6.6127835577185,6.37761545967154,6.90230987822871,6.04344525875254,7.21256402510245,7.57496218442439,7.20384585191576,6.30707744741545,7.24733033663239
"PLXND1",7.52767158799979,8.64424919702654,7.12052690447754,8.68701410851048,6.94652455766917,7.99984678255606,4.86267935335478,1.45010268110783,6.90329368547938,10.4764502362852,9.10880172343754,9.28566498370198,6.99039477979355,10.0487886507848
"AK2",6.90961853520742,7.24476955871362,7.37920347536162,7.40474204676692,6.75274652753083,6.89289549077265,6.62298391786112,7.00409071648616,6.66420860161947,7.35855806837578,7.36907770770495,7.29955889696981,6.4620904028171,7.48394340590022
"CD38",4.64510109802344,2.49396250446423,3.01127385833957,3.46738485116019,0.852258954602379,1.93521502476756,0.263273666418429,0,0,0.0841416378076848,0,0.233103096318009,0,0.371025241097759
"FKBP4",6.02186788505163,7.52395528322751,7.73481004693732,7.25700438355369,6.43572577969261,5.71752633544527,7.00667406490313,8.31664906126119,8.36466841558822,6.42291032590886,6.10347553283489,6.7998455936216,8.24563139894487,6.78710813924589
"KDM1A",5.98038696290021,5.84863771251253,5.80523861125394,6.69734741661078,5.64164782107497,6.17051455549663,6.7193262038913,6.1010031460031,7.56444561217402,6.20298161860861,6.64266973752424,6.64330313701612,7.38037643640366,6.83236382323929
"RBM6",6.05177889740721,6.61023900052274,5.73187874235201,6.09426543528388,6.95669323309932,7.6004887422901,7.0133964977831,6.46121231749061,6.10859452391576,6.28527055848965,6.17798865730077,5.875129930894,6.26046156046666,6.4039519429538
"CAMKK1",3.75394918901866,4.01586865415971,2.72478211438884,3.32388683763854,3.64107059567502,3.41615136029295,1.55348695816851,2.35740117302023,3.93731633731505,3.34036874417577,2.89075152183292,4.1231212286488,3.15265713674257,2.98036931636158
"RECQL",4.09545693559181,3.3633821362642,4.18807288753833,5.77563822161449,3.12394795855928,3.66880591529187,3.58627794317232,4.1222890188777,5.93123105602087,5.57119316998401,6.0328428141838,4.97786124858554,5.1661432479594,5.24611223493956
"CCDC132",3.95354658792173,3.765256582595,4.4972498246083,4.45578306576299,4.1682364879049,4.15103315417753,4.27934578339624,4.43444949482429,5.49559505978034,4.67260608672157,4.17331948663387,3.68549708984532,5.80854747918625,3.90959611262797
"HSPB6",3.37412373533435,5.71263376701057,1.66822558857967,0.95234796672238,1.22786988832788,0.379025237951983,0.18074113958517,0.220303414840357,1.06820869254606,0.310604669257573,0,0.433729318296018,0.626989737246253,1.67786300974197
"ARHGAP33",3.1838462961879,3.16416639736992,3.10279539084017,3.79735197539061,2.93431553499074,4.07076269175977,2.41620352002348,1.5346859409461,2.21912023105926,3.90624086265063,2.55497945304652,4.36739592033724,1.57203101726148,5.11388682587426
"NDUFAB1",6.079374993503,6.03869965078895,6.1953039332913,5.56497430718107,6.09689449894025,5.63095301902108,6.08887671778172,6.5940271585899,5.825136901892,5.52865730923101,5.48499693240769,5.08111942488547,5.76769013146263,5.61323400199253
"PDK4",3.73672161981194,6.45745201419905,3.57980524754219,5.37130913568475,1.90747859144676,2.88162809113447,2.30370698197857,0.319002638096018,3.03391955476251,2.71924633380578,2.6987921653886,3.06438853792226,4.46107697233132,2.33825987568912
"ZMYND10",2.70596990726127,3.78373840628559,1.5100499464583,1.40361348774887,2.75947528055627,4.93383457414019,0.415396375277575,0,0.889931888529638,1.4863053196447,0.38735725844994,1.46132066728383,1.53863126842403,0.910590438553859
"SLC25A13",3.74536111908203,3.45848059325244,4.12942948342201,4.98327787691788,4.49457282171389,4.36808897782893,5.31851007051308,6.36053030668118,6.48246987331097,5.65955075240998,6.07079653813928,4.75239146023245,6.84085123354498,5.03435155617991
"ST7",5.08020974867715,5.16034547104019,4.53059397590977,4.30288834329119,5.67614074162587,5.51250459967666,4.50810921030318,5.10121601207749,4.29616958603024,4.783725252385,4.93876591898002,3.83480532056015,4.50928863879231,4.86077971540348
"CDC27",5.65318372142892,4.73310851606263,5.69558945558152,6.43957946198638,5.28978795771792,5.4223853276078,5.37295918702373,6.03175095312369,6.06854977601976,7.16867459277215,7.20057884771082,6.61948602907161,5.55239633984241,6.82242897466918
"HCCS",4.25521808713001,4.43874183142744,4.75172041377971,4.79008132027057,4.57395341481039,4.53818143831639,5.02523762424034,5.4119210468568,4.61593840082871,4.73249813531068,5.26960979935194,4.65867862826561,4.58076610688955,4.9132073634998
"DVL2",5.13383664924372,5.75138114682868,5.18244608976863,5.81738136036418,5.97597290847547,6.14746279864598,6.19781262331935,5.80149198987219,6.3378119984343,6.75115602472266,6.84625376291748,7.38578977865948,6.26302021901045,6.78006733771599
"PRSS22",4.22464991608352,5.12247000194171,6.57076843027686,1.74684961240094,6.77059194425453,6.92178443036913,7.86644030166939,6.73028450288453,8.2655976974728,0.163645184848627,2.02855221742014,1.36638816597523,7.90504260916654,0
"UPF1",7.06176682687587,7.25757688303981,7.28648107475014,6.19049412985054,7.17273574997889,7.20286267092512,7.62445562560891,7.84646342808857,7.51435702681162,5.47122147498453,5.75559555255181,5.77857842960056,6.8544882261034,5.88549254369663
"SKAP2",6.17839934601031,5.03811086423781,5.94163477905128,5.94285344090137,4.09647350192725,4.67002903058599,4.08881343950114,3.60122743193104,5.57519538889569,6.40768278978022,6.88373703653556,7.73398956474431,5.17160080695958,5.66000711686829
"SLC25A5",7.7723840740343,8.01266360349291,8.06109922555946,7.94521714526317,8.29463529580694,8.37499565616741,8.59786952424056,9.17145261287303,8.43163214843096,7.91065371780869,8.05739181934035,7.22935979285812,8.68927352721347,8.20793694813588
"CCDC109B",5.17598685817815,4.56774935793829,5.23649076120496,4.55092919489941,3.77440504739727,3.70913713992881,3.3517915956443,3.24738014025327,3.01229131515159,2.8085261265225,3.06014295890843,3.48167331542104,2.36473686566154,3.89070367407326
"HOXA11",0,0,0,1.13541976638191,0,0,0,0,0.981822294317925,1.97921528509877,1.48369389823961,2.38090883958701,1.89596037198313,2.32424741997236
"POLR2J",5.31305784073815,6.31722942030412,5.67895664815176,4.57376661327801,5.6551599005425,5.1223464649917,5.44102505849699,5.50396038243924,5.64009427504817,5.21312043844958,5.44815221669521,4.84919049744886,6.08648086944905,4.8967315838003
"DHX33",3.36293902311276,4.32256038249145,3.93767792596919,5.16420380765291,4.26205225283292,4.35966792384032,4.69811541151928,4.75844250642818,4.73625817307398,5.30145537538164,4.95795477762205,5.88515258809717,4.76533996228131,5.70531131543867
"MEOX1",1.76645022460408,1.43457499634682,1.81075980981501,0.0529733492235183,0,0,0.67861018563936,0,0,0.0841416378076848,0,0.494849838240619,0.806090163404083,0
"THSD7A",0.214303737578328,1.32346769678959,0.841639295408085,1.13541976638191,1.82789921292225,2.16522686838777,2.181690799782,0.498196142841656,4.35319863088613,0.163645184848627,0,0.0819578074275928,4.32566522708369,0
"LIG3",4.0119961848473,4.01139468470605,5.33414760993534,4.95224124370565,3.95381077686269,4.54562491451764,4.30392505500949,4.55072126078281,5.27268650253385,4.64516787490282,4.82318422929795,4.92053975057195,5.01950592939101,5.04293319228247
"RPAP3",4.10890943939779,3.81744601427325,3.97449121196085,4.54400687496406,4.34061217369898,4.14614499404131,4.6756887820203,4.57089048330357,4.91005856700363,4.32033770660191,4.44217014961245,4.50002266761657,4.37853529728032,4.12697994662908
"ACSM3",3.22148762988595,3.3492700850999,2.8620893402506,1.50214616953728,3.06732036384052,2.50772391277114,0.848634846624772,0.411379750449019,0.383689931123896,1.86492953146162,0.547936222338278,2.28034080796356,0.42246128395307,2.2813744726
"AC004381.6",1.83280985768003,2.21924455966262,2.12643189445195,2.72467556484395,1.90747859144676,2.3803084752881,2.16031242585879,2.18492745003781,3.04461328705667,2.92718602727035,2.24709964427173,3.11393390850511,2.18212188238634,2.95331103302474
"CIAPIN1",5.13054273906149,5.50394766096964,5.3897184490173,5.57858754898118,5.6455213459593,5.35195971055218,5.65484871185952,6.1884534647415,5.12179751473228,5.58750213076828,5.94180415829557,5.43111912179507,5.27662833247278,5.66140108064525
"SPPL2B",6.05003648824736,5.94033845163501,5.53645361492839,4.52772444467433,6.50558769688277,7.27852055398477,7.04436020722777,6.08180469188982,5.93410950724077,4.01206143033309,4.21379262201494,5.04836428840807,5.93266235961195,4.61245421993397
"FAM214B",3.79613903164334,5.16438118480893,4.98610619566969,5.32763738944685,4.43762860676544,4.42972723129461,6.09874389100549,6.41035095495142,5.06515449653913,4.44491020252664,5.45997791765542,4.55486963489647,5.24849958283604,4.42164422256737
"COPZ2",2.57639159163843,4.55089218979177,4.09640811402695,4.40064828923612,3.88993625091119,3.14928016003816,0.18074113958517,1.49301409753958,0.93660857135421,2.63806131599672,2.55497945304652,3.02348949859245,0.914221091002209,2.41959141665295
"PRKAR2B",3.75394918901866,3.57523938111917,3.93767792596919,3.80509307377196,1.98289688065686,4.20843458462445,2.58615840704519,0.11435274365209,1.70247642730444,4.20762297903625,2.35236385124236,2.76275073378236,5.06420296230799,1.58689553046512
"MSL3",4.96287848645527,4.53071276517442,4.76928662920547,5.30597768800944,4.35013806630492,4.46548447271872,4.59033980362825,4.4066641903698,2.9339322046041,4.15509492403191,4.26476535042002,4.25263612251866,3.42358686154315,4.22073020878716
"CREBBP",6.54292157707715,6.07934272010347,6.28961898784678,5.80681730691069,6.75184843592098,6.75762550658855,6.76341614238932,6.65434308896846,6.47458310095675,5.8903299884796,5.58094756685244,6.24117362044867,6.45203437667194,5.1480965503772
"BZRAP1",4.19972031034679,4.26734347183153,3.62681551965947,4.47289310214797,2.89580743020745,4.54190797691842,2.46932457836597,0,1.26393746517587,3.48667120035414,2.19952393295865,2.57737863316475,1.19711415844069,2.29580748193921
"PON1",0.214303737578328,1.80918759527326,1.44158162886546,0.458390116162765,2.07768800555219,3.00554941838769,0.61717064188862,0,0,0.566040446126172,0.206640230328508,0.233103096318009,0.965391811276892,0
"GCFC2",4.61241610026727,3.51961694059658,3.68720397092119,4.0298342048465,3.43270912545416,3.77394720276622,3.70176435526874,4.0011761959843,3.2057384176985,3.70834473217704,3.71872446851297,3.67892765729642,3.46861937561575,3.87156054804906
"WDR54",3.8451903345662,4.44704820488844,4.17758622933512,5.43006008261268,2.89580743020745,4.53444524898352,2.6641735022631,3.10249254938018,3.15729233128922,5.24317040537673,3.75757147024505,4.51485360510367,1.63659664737934,4.32995092736352
"CROT",3.86910443837431,3.38083026910073,3.20959191537927,3.42782090417937,2.946926496886,4.07076269175977,5.26943283392931,6.10446649079872,2.78882883364047,3.03682366828357,1.93481441985565,0.716321795483341,3.36762409883976,2.17608614552164
"ABCB4",1.73208953115112,1.49990848318075,0.893822239043575,1.25328049923824,0,0.44419578232728,0.485836963882074,0,0.68647724220367,3.8229799428495,0.982085049124962,0.0819578074275928,0.184070550463909,2.89762269629564
"KMT2E",6.28297834579537,5.45783389858882,5.56086700624317,5.71632329832211,5.34323614405146,5.79763959722915,5.67383218771987,5.50919586411031,6.71697283701606,6.18642118109627,5.61760955453961,5.98705415917555,6.53376775175903,5.38083296002801
"RHBDD2",6.57961814076284,7.32312399233715,6.57975628090331,5.79131199173394,7.22803077880557,7.0979215787786,7.66391825332508,6.68010361748591,7.8648116534508,6.67773321597889,5.92605644733595,5.55288126376327,7.80192474717974,5.70125103866234
"IBTK",5.50079512900109,4.38095349700931,5.21100753507514,5.98179523643159,6.18735797710093,5.89991153408095,6.04288982935604,6.20951217648292,6.51070334529177,6.34617800770937,7.39086316782629,6.57241208508878,6.14452508649446,6.41391042381807
"ZNF195",3.78779918933744,3.95426697612886,4.12942948342201,3.47710860304694,4.87384332992475,5.17608970626906,5.22636298409402,3.95588132862879,3.28904149675545,4.04917107236285,3.82705292589095,3.7433134377914,4.14326201416737,4.33345296582019
"MYCBP2",5.88391783627268,4.91776202287026,5.15062941080898,6.07598549592643,5.05367695375898,5.41833645585221,5.59436054460999,6.64009557309361,5.0782245841386,5.71338570873662,5.53217031284866,6.18664469393878,5.08459694538871,5.60601299360467
"FBXL3",5.46724189513416,4.91776202287026,4.98309838598974,6.06232379371558,5.15497989334804,5.00575729531856,5.08034387585773,5.71577815653807,4.01549674186034,5.09893722377248,5.53536749021915,5.20288619854695,4.16531384805729,4.97952789052938
"ITGAL",6.6387780622494,5.22263278271503,5.94473019454063,6.02635137651972,0.417436450404331,2.06519545881831,0.485836963882074,0,0.0853361371976125,0.0841416378076848,0,0.159508906926231,1.15365190346423,0
"PDK2",4.28515198821276,4.14401616039474,3.90626593456313,3.47710860304694,4.26205225283292,4.22243505441476,3.93994088259108,2.68802203765474,2.49340462474861,5.37845720145203,4.27244988910123,5.41539707501738,2.85995001881605,5.16195047757116
"ITGA3",9.27303779482781,8.79217445065161,10.3850511939158,10.8506096766447,8.00162309962131,8.39856564642304,8.06140489901739,9.57591922742331,7.45446949455763,9.86037152732,10.8235401378582,11.0918315505309,6.99347961033387,9.25330779198882
"ZFX",4.65888540647202,4.39819166538573,4.79695513525285,5.18511848277799,5.32160975991158,5.07940150551382,4.91467573772941,4.81872091656893,4.89831521460799,4.77108799011289,4.49895272057776,4.63511607597554,4.71763675549686,4.66343225763137
"LAMP2",7.33435459539069,6.85927973481876,7.05543661032829,8.30799458976219,7.32299971696472,7.59332370801931,7.20240553931613,7.85882009311933,7.4408728924228,8.25270221387692,8.55570943786057,8.80035206573196,7.48271003846176,8.37697507941408
"GGNBP2",6.11314397820206,5.86112363554198,5.89918331982509,6.0188815773665,6.37402861029736,6.17412087126538,6.43326414254916,6.23185221088673,6.17580073715899,6.11070709127772,6.47130620374533,6.29800977742848,5.87862845246544,6.2400993030168
"ITGA2B",1.18976197132099,0.433624868956674,1.57541554686607,2.90837761851791,0.417436450404331,0.23912638809339,0.18074113958517,0,1.85606972386393,3.39903969901575,2.43685423647332,3.80494809888239,0.74882538202503,2.04552333634612
"ASB4",0,0.379103972287473,0.338028909902841,2.87198762810299,2.42281954982564,1.01547890537092,0.415396375277575,0,0.630791371103574,1.45504370161753,0.38735725844994,1.39873140770356,0.74882538202503,0.476152232510197
"GDE1",7.53454161076683,6.85304229664924,6.89106274302951,5.76476286957845,8.0938137207385,7.97834999013009,7.12313085147097,7.09481531996003,6.61124063453123,6.45585567825798,6.26433913399541,5.67509884863031,7.26385290429889,6.1859191242566
"C19orf60",6.68890481370843,6.57315284986978,5.84885069352765,4.68911530129794,5.37624576173164,5.04304925724734,5.62979075501698,5.15230553737834,3.78621258801091,3.16792967113208,4.33616683483475,3.30522969377681,3.674837652955,4.03533858166655
"CRLF1",5.96382499355866,6.08201197706168,4.38323005645255,4.13184803008711,2.68615242861433,5.15190885313123,1.48634947086344,2.35740117302023,1.06820869254606,1.39041178380728,0.38735725844994,1.26476612819935,1.23930528132021,0.709662697260093
"OSBPL7",4.5096684579016,3.97509449946605,4.13486030358241,4.19212762697943,4.96965364134282,4.50037686198943,5.43880718240392,0.11435274365209,2.61318550844225,4.41272838106739,4.6687027308843,4.90091504943084,1.35894500680703,3.93286898106951
"TMEM98",5.14367349552344,5.86050189917418,5.43664677339152,3.12795676425737,5.7098282023037,6.98131748164866,5.69999627362481,4.14264505406051,2.59874557969332,0.238995363840667,2.26261584331275,2.79955378569243,3.79285696554658,2.79974804924969
"YBX2",0.485797447870976,2.42835296477498,3.32811459920654,0.458390116162765,0.681668837567693,1.01547890537092,0.34133913513705,1.16178404001305,2.10114065133838,0.623409594946634,0,3.59766863876129,2.67250463558525,1.9755258539948
"MAP3K14",5.48540592873166,4.05986143246056,4.96186628249271,4.83803253295927,2.1666330916118,2.75891876184522,2.73818540850802,3.7677459440156,3.47446119972559,3.48667120035414,2.62867703486275,3.11393390850511,3.32907199362088,2.37949870073307
"CCL18",6.50907715258406,6.27772533477017,6.2312400218387,4.726282263297,0,1.42362776679745,0.0931991317607424,0,0,0,0,0,0,0
"CCL3",3.66567737097836,2.06372731087751,4.03383314626259,5.14603241112369,0,0.0841902626779583,0.34133913513705,0,0,0.0841416378076848,1.09038991422824,0.369904400412676,0,0
"SYNRG",6.25451270224724,4.97287687834434,5.95090117211559,5.69043514500743,5.73185728878612,6.11655928704028,6.10435212333001,6.03538438570515,5.51687096803516,6.28415921224825,5.83038541749222,5.82988729879482,5.4393046941692,5.68763365516081
"TMEM132A",4.59817833662489,6.09528468120964,5.84885069352765,5.82311113281443,6.4199818259143,7.05096686887629,8.9957855932657,7.39195937961285,5.93698222683636,5.67489597976576,5.20682974471683,5.60752147275255,7.76449283419063,4.71803886573615
"AP2B1",7.60328366567663,7.69237597930026,8.50611727969565,8.46542306997614,7.12498037842256,7.68169360165805,7.40230591821447,7.08169682105444,7.40812263035661,9.29818860014264,8.47142253673994,8.07245088282644,6.86294634857829,8.3805765444093
"ZNF263",5.54600164457292,4.92015073187161,5.20327395804427,4.67439888883674,5.1925311864055,5.07168847882348,5.07464134843478,4.98577426928328,4.76564125131601,4.97768656586266,5.2306935529511,5.14686192348702,4.70640066023335,4.90616934188583
"CX3CL1",8.12706718326184,8.07066201759683,8.44211968064295,4.40064828923612,6.77324981959225,7.73434739017616,6.1348136629606,3.79372199527269,0.242211890442732,6.25268876864891,3.74657865173867,5.32151123934933,1.4335258215997,6.67633010825142
"SPATA20",6.18952163699427,5.8741185847462,6.08038431896443,5.9189736211571,6.68848970763898,6.61012362451311,6.01784970195177,4.50428235421963,4.93326233641965,5.98228395640203,5.61307743349539,5.30026687336619,4.29598894010764,5.65441775380617
"TNFRSF12A",7.28780001134286,7.16770548020571,7.60680404280469,7.0326550183457,8.2952518452263,7.26843424812194,6.53747241349529,7.60560788378425,7.22868246114018,5.39913688184418,7.22553543980597,6.62205675052856,7.21381289922039,5.36209548718244
"DLX6",0,0.460131641370269,0,1.59437738376719,0,0,0,0.319002638096018,0.383689931123896,2.50701678833747,1.37368083085483,1.46132066728383,1.57203101726148,2.61641704903801
"MAP3K9",3.90810093757412,3.32423688204696,5.04209445761361,2.48550283122713,5.54334461473847,5.4223853276078,6.40172820197376,6.89932215312234,5.99740124667392,5.06569103760536,5.16615801564911,4.83743989192882,5.97541450728962,4.66621223811759
"RALA",6.06218939015681,6.01319330456565,6.27247518591939,6.40178959958938,5.42663864500964,5.57749005865623,5.82583809348223,6.53493444321553,6.76868166623211,5.25683129508918,6.30892356418143,6.02769216858981,6.54852478773013,5.73474256495999
"BAIAP2L1",5.84425300631221,6.14820634796944,6.37585326328619,5.15059676247875,6.83899941312817,6.54755119201936,6.90027622626895,6.6905108590117,8.16658042125547,6.46176574352378,6.45788943866564,6.65255332890714,7.60321514982151,6.10729543441935
"JHDM1D",4.23081558480238,4.31168477442934,4.92158654768161,4.00987671910899,4.68350826048916,4.05520178113965,6.16866587851097,6.26162790097939,5.53783766780495,4.20762297903625,4.12320358947263,4.05372550524616,5.05537365258969,2.98036931636158
"ETV1",6.52672519158044,5.35123035290425,5.17982133630034,5.14450774601175,6.01392474483733,5.57567338472805,5.42094034916227,4.00858898787406,5.21468425361025,8.0851065164033,7.25589382273961,8.3091336720729,4.87645236087724,7.76605711916086
"AGK",4.56440005580695,4.0983396312978,3.98053645752676,5.39458439169601,4.61008281038311,4.44572884921006,4.80185203573855,4.28984102782665,4.69273071582493,5.20844130369361,5.06580901082069,4.66534070251163,4.93538659132543,4.50475355459472
"ALDH3B1",5.71166519304613,7.01293344799649,6.95922869542728,5.86073887294283,6.36935174714831,7.18688608698242,5.87587963885081,3.07451153158861,5.46606735131312,4.02808258652252,5.37687041365902,6.05585300941779,6.39951283380086,4.62393936064713
"TTC22",4.38804574268174,3.97968228723118,4.45879275760615,2.42650372344862,4.54106075675817,4.03947119877445,5.31851007051308,6.98824314528232,4.57595295554041,0.832476121814577,0.692418646890713,0.766757354362589,4.83233984543941,0.257631474067773
